CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Age_Band,Data_Notes,Indicator,Unit,Value
2013-14,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Coverage_LA,%,76.2578284427555
2013-14,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Eligible_Population_LA,Number,85266
2013-14,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,16,E10000006,Cumbria,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,16,E10000006,Cumbria,25-64,,Coverage_LA,%,77.4695528964676
2013-14,B,North West,16,E10000006,Cumbria,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,16,E10000006,Cumbria,25-64,,Eligible_Population_LA,Number,122097
2013-14,B,North West,00ET,E06000006,Halton,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00ET,E06000006,Halton,25-64,,Coverage_LA,%,71.568956572161
2013-14,B,North West,00ET,E06000006,Halton,25-64,,Eligible_Population_LA,Number,32767
2013-14,B,North West,00ET,E06000006,Halton,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BX,E08000011,Knowsley,25-64,,Eligible_Population_LA,Number,39881
2013-14,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_LA,%,73.4134048795166
2013-14,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,30,E10000017,Lancashire,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,30,E10000017,Lancashire,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,30,E10000017,Lancashire,25-64,,Coverage_LA,%,73.7015878234899
2013-14,B,North West,30,E10000017,Lancashire,25-64,,Eligible_Population_LA,Number,291972
2013-14,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_LA,%,67.7768382684935
2013-14,B,North West,00BY,E08000012,Liverpool,25-64,,Eligible_Population_LA,Number,121813
2013-14,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_LA,%,66.6535476924219
2013-14,B,North West,00BN,E08000003,Manchester,25-64,,Eligible_Population_LA,Number,134665
2013-14,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_LA,%,73.0019613733147
2013-14,B,North West,00BP,E08000004,Oldham,25-64,,Eligible_Population_LA,Number,56593
2013-14,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_LA,%,73.6541628545288
2013-14,B,North West,00BQ,E08000005,Rochdale,25-64,,Eligible_Population_LA,Number,54650
2013-14,B,North West,00BR,E08000006,Salford,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BR,E08000006,Salford,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BR,E08000006,Salford,25-64,,Coverage_LA,%,69.5401458668356
2013-14,B,North West,00BR,E08000006,Salford,25-64,,Eligible_Population_LA,Number,61563
2013-14,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_LA,%,71.5654212369404
2013-14,B,North West,00CA,E08000014,Sefton,25-64,,Eligible_Population_LA,Number,69106
2013-14,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_LA,%,75.4469525959367
2013-14,B,North West,00BZ,E08000013,St. Helens,25-64,,Eligible_Population_LA,Number,44300
2013-14,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_LA,%,76.0631638463713
2013-14,B,North West,00BS,E08000007,Stockport,25-64,,Eligible_Population_LA,Number,74283
2013-14,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_LA,%,74.0944536931569
2013-14,B,North West,00BT,E08000008,Tameside,25-64,,Eligible_Population_LA,Number,57065
2013-14,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_LA,%,73.5988564105092
2013-14,B,North West,00BU,E08000009,Trafford,25-64,,Eligible_Population_LA,Number,60861
2013-14,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_LA,%,75.4468626131179
2013-14,B,North West,00EU,E06000007,Warrington,25-64,,Eligible_Population_LA,Number,53484
2013-14,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_LA,%,75.5142538455552
2013-14,B,North West,00BW,E08000010,Wigan,25-64,,Eligible_Population_LA,Number,77102
2013-14,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_REGION,%,73.027449991651
2013-14,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_LA,%,72.9312952692483
2013-14,B,North West,00CB,E08000015,Wirral,25-64,,Eligible_Population_LA,Number,81319
2013-14,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_LA,%,78.2912447122163
2013-14,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Eligible_Population_LA,Number,31204
2013-14,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_LA,%,71.3289535074334
2013-14,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Eligible_Population_LA,Number,79303
2013-14,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_LA,%,76.092662586993
2013-14,J,South East,11,E10000002,Buckinghamshire,25-64,,Eligible_Population_LA,Number,133344
2013-14,J,South East,21,E10000011,East Sussex,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,21,E10000011,East Sussex,25-64,,Coverage_LA,%,76.5131140471243
2013-14,J,South East,21,E10000011,East Sussex,25-64,,Eligible_Population_LA,Number,127535
2013-14,J,South East,21,E10000011,East Sussex,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,24,E10000014,Hampshire,25-64,On 1st April 2015 the responsibility for Hampshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,24,E10000014,Hampshire,25-64,On 1st April 2015 the responsibility for Hampshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,75.283130996597
2013-14,J,South East,24,E10000014,Hampshire,25-64,On 1st April 2015 the responsibility for Hampshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,77.0134464403926
2013-14,J,South East,24,E10000014,Hampshire,25-64,On 1st April 2015 the responsibility for Hampshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,333843
2013-14,J,South East,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,74.9224103493839
2013-14,J,South East,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,32543
2013-14,J,South East,29,E10000016,Kent,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,29,E10000016,Kent,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,29,E10000016,Kent,25-64,,Coverage_LA,%,77.0761453239672
2013-14,J,South East,29,E10000016,Kent,25-64,,Eligible_Population_LA,Number,362583
2013-14,J,South East,00LC,E06000035,Medway,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00LC,E06000035,Medway,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00LC,E06000035,Medway,25-64,,Coverage_LA,%,75.3660267975983
2013-14,J,South East,00LC,E06000035,Medway,25-64,,Eligible_Population_LA,Number,67618
2013-14,J,South East,00MG,E06000042,Milton Keynes,25-64,On 1st April 2015 the responsibility for Milton Keynes moved from the South East to the East of England region due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00MG,E06000042,Milton Keynes,25-64,On 1st April 2015 the responsibility for Milton Keynes moved from the South East to the East of England region due to boundary changes within the Screening QA Service.,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MG,E06000042,Milton Keynes,25-64,On 1st April 2015 the responsibility for Milton Keynes moved from the South East to the East of England region due to boundary changes within the Screening QA Service.,Coverage_LA,%,73.3575007698122
2013-14,J,South East,00MG,E06000042,Milton Keynes,25-64,On 1st April 2015 the responsibility for Milton Keynes moved from the South East to the East of England region due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,71446
2013-14,J,South East,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,75.283130996597
2013-14,J,South East,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,74.1389779530687
2013-14,J,South East,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,176215
2013-14,J,South East,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,70.6526673113738
2013-14,J,South East,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,50669
2013-14,J,South East,00MC,E06000038,Reading,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00MC,E06000038,Reading,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MC,E06000038,Reading,25-64,,Coverage_LA,%,70.6020654801143
2013-14,J,South East,00MC,E06000038,Reading,25-64,,Eligible_Population_LA,Number,45510
2013-14,J,South East,00MD,E06000039,Slough,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00MD,E06000039,Slough,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MD,E06000039,Slough,25-64,,Coverage_LA,%,68.7690567522376
2013-14,J,South East,00MD,E06000039,Slough,25-64,,Eligible_Population_LA,Number,40668
2013-14,J,South East,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,70.6381888082016
2013-14,J,South East,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,58525
2013-14,J,South East,43,E10000030,Surrey,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,43,E10000030,Surrey,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,43,E10000030,Surrey,25-64,,Coverage_LA,%,74.3233730691298
2013-14,J,South East,43,E10000030,Surrey,25-64,,Eligible_Population_LA,Number,304008
2013-14,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_LA,%,78.1108127898462
2013-14,J,South East,00MB,E06000037,West Berkshire,25-64,,Eligible_Population_LA,Number,40970
2013-14,J,South East,45,E10000032,West Sussex,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,45,E10000032,West Sussex,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,45,E10000032,West Sussex,25-64,,Coverage_LA,%,75.7382778656146
2013-14,J,South East,45,E10000032,West Sussex,25-64,,Eligible_Population_LA,Number,204293
2013-14,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_LA,%,75.5097980702278
2013-14,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Eligible_Population_LA,Number,40212
2013-14,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_REGION,%,75.283130996597
2013-14,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_LA,%,78.354561263336
2013-14,J,South East,00MF,E06000041,Wokingham,25-64,,Eligible_Population_LA,Number,42554
2013-14,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_REGION,%,76.2400623820721
2013-14,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_LA,%,75.7769837524439
2013-14,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Eligible_Population_LA,Number,44499
2013-14,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_LA,%,72.5465366594909
2013-14,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_ENGLAND,%,74.1619058927919
2013-14,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_REGION,%,76.2400623820721
2013-14,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Eligible_Population_LA,Number,47382
2013-14,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_REGION,%,76.2400623820721
2013-14,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_LA,%,70.6172109748288
2013-14,K,South West,00HB,E06000023,Bristol,25-64,,Eligible_Population_LA,Number,121806
2013-14,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_LA,%,76.3711072337661
2013-14,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_ENGLAND,%,74.1619058927919
2013-14,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_REGION,%,76.2400623820721
2013-14,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Eligible_Population_LA,Number,132393
2013-14,K,South West,18,E10000008,Devon,25-64,,Eligible_Population_LA,Number,181323
2013-14,K,South West,18,E10000008,Devon,25-64,,Coverage_LA,%,77.4557006005857
2013-14,K,South West,18,E10000008,Devon,25-64,,Coverage_ENGLAND,%,74.1619058927919
2013-14,K,South West,18,E10000008,Devon,25-64,,Coverage_REGION,%,76.2400623820721
