Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,Biopsy_informed_within8wks_All_Ages,66.6666666666667000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,NonDiagBiop_CINorWorse_All_Ages,100.0000000000000000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,Number,All_referrals_All_Ages,405
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,No_procedure_All_Ages,27.4074074074074000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Procedure_used_All_Ages,72.5925925925926000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Diagnostic_biopsy_All_Ages,65.4320987654321000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Excision_All_Ages,5.9259259259259300000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Ablation_with_biopsy_All_Ages,1.2345679012345700000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Biopsy_informed_within8wks_All_Ages,97.2972972972973000000
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,NonDiagBiop_CINorWorse_All_Ages,97.5000000000000000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,Number,All_referrals_All_Ages,358
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,No_procedure_All_Ages,33.7988826815642000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Procedure_used_All_Ages,66.2011173184357000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Diagnostic_biopsy_All_Ages,45.5307262569832000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Excision_All_Ages,19.5530726256983000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Ablation_without_biopsy_All_Ages,1.1173184357541900000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,NonDiagBiop_CINorWorse_All_Ages,95.0000000000000000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,Number,All_referrals_All_Ages,409
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,No_procedure_All_Ages,38.3863080684597000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Procedure_used_All_Ages,61.6136919315403000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Diagnostic_biopsy_All_Ages,42.5427872860636000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Excision_All_Ages,18.8264058679707000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Other_All_Ages,0.2444987775061120000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,NonDiagBiop_CINorWorse_All_Ages,95.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,Number,All_referrals_All_Ages,123
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,No_procedure_All_Ages,34.9593495934959000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Procedure_used_All_Ages,65.0406504065041000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Diagnostic_biopsy_All_Ages,54.4715447154472000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Excision_All_Ages,10.5691056910569000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,NonDiagBiop_CINorWorse_All_Ages,85.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,Number,All_referrals_All_Ages,2382
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,No_procedure_All_Ages,38.5810243492863000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Procedure_used_All_Ages,61.4189756507137000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Diagnostic_biopsy_All_Ages,47.1452560873216000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Excision_All_Ages,13.1821998320739000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Other_All_Ages,1.0915197313182200000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Biopsy_informed_within8wks_All_Ages,99.6042216358839000000
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,NonDiagBiop_CINorWorse_All_Ages,85.0000000000000000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,Number,All_referrals_All_Ages,782
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,No_procedure_All_Ages,52.8132992327366000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Procedure_used_All_Ages,47.1867007672634000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Diagnostic_biopsy_All_Ages,22.5063938618926000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Excision_All_Ages,21.2276214833760000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Other_All_Ages,3.4526854219948800000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,NonDiagBiop_CINorWorse_All_Ages,95.0000000000000000000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,Number,All_referrals_All_Ages,1393
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,No_procedure_All_Ages,40.7035175879397000000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Procedure_used_All_Ages,59.2964824120603000000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Diagnostic_biopsy_All_Ages,49.4615936826992000000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Excision_All_Ages,9.6913137114142100000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Other_All_Ages,0.1435750179468770000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,NonDiagBiop_CINorWorse_All_Ages,82.5000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Number,All_referrals_All_Ages,17
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,No_procedure_All_Ages,29.4117647058824000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Procedure_used_All_Ages,70.5882352941177000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Diagnostic_biopsy_All_Ages,70.5882352941177000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Excision_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,NonDiagBiop_CINorWorse_All_Ages,-2.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Number,All_referrals_All_Ages,364
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,No_procedure_All_Ages,26.6483516483517000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Procedure_used_All_Ages,73.3516483516484000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Diagnostic_biopsy_All_Ages,58.2417582417582000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Excision_All_Ages,12.9120879120879000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Ablation_without_biopsy_All_Ages,1.3736263736263700000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Other_All_Ages,0.8241758241758240000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Biopsy_informed_within8wks_All_Ages,99.3710691823899000000
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,NonDiagBiop_CINorWorse_All_Ages,95.0000000000000000000
26b,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,Number,All_referrals_All_Ages,455
26b,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,No_procedure_All_Ages,23.7362637362637000000
26b,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,Procedure_used_All_Ages,76.2637362637363000000
26b,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,Diagnostic_biopsy_All_Ages,55.1648351648352000000
26b,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,Excision_All_Ages,20.4395604395604000000
