Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,Number,Total_referrals_All_Ages,19
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,Clinical_Indication_All_Ages,0.0000000000000000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,Number,Mod_sev_dys_number_cases_All_Ages,6
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,Number,Gland_neo_number_cases_All_Ages,0
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,Gland_neo_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,Number,Appointments_Colposcopy_All_Ages,23
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,Attended_Colposcopy_All_Ages,91.3043478260870000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,HMP Low Newton,%,DNA_Colposcopy_All_Ages,4.3478260869565200000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,Number,Total_referrals_All_Ages,410
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Clinical_Indication_All_Ages,16.8292682926829000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,Number,Mod_sev_dys_number_cases_All_Ages,103
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,3
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,Number,Gland_neo_number_cases_All_Ages,0
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Gland_neo_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,Number,Appointments_Colposcopy_All_Ages,859
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,Attended_Colposcopy_All_Ages,77.1827706635623000000
26a,2019-20,R1,North East,RXP,County Durham and Darlington NHS Foundation Trust,Shotley Bridge Community Hospital,%,DNA_Colposcopy_All_Ages,8.6146682188591400000
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,Number,Total_referrals_All_Ages,372
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Clinical_Indication_All_Ages,6.4516129032258100000
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,Number,Mod_sev_dys_number_cases_All_Ages,74
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,Number,Appointments_Colposcopy_All_Ages,709
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,Attended_Colposcopy_All_Ages,63.1875881523272000000
26a,2019-20,R10,South West,R1F,Isle of Wight NHS Trust,St Mary's Hospital,%,DNA_Colposcopy_All_Ages,8.3215796897038100000
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,Number,Total_referrals_All_Ages,412
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Clinical_Indication_All_Ages,23.7864077669903000000
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,Number,Mod_sev_dys_number_cases_All_Ages,81
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,5
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,Number,Appointments_Colposcopy_All_Ages,629
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,Attended_Colposcopy_All_Ages,88.8712241653418000000
26a,2019-20,R10,South West,RA4,Yeovil District Hospital NHS Foundation Trust,Yeovil District Hospital,%,DNA_Colposcopy_All_Ages,1.2718600953895100000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,Number,Total_referrals_All_Ages,147
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Clinical_Indication_All_Ages,13.6054421768707000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,Number,Mod_sev_dys_number_cases_All_Ages,23
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,Number,Gland_neo_number_cases_All_Ages,2
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,Number,Appointments_Colposcopy_All_Ages,267
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,Attended_Colposcopy_All_Ages,71.5355805243446000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,South Bristol Community Hospital,%,DNA_Colposcopy_All_Ages,7.1161048689138600000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,Number,Total_referrals_All_Ages,2460
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Clinical_Indication_All_Ages,19.9186991869919000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,Number,Mod_sev_dys_number_cases_All_Ages,422
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,99.7630331753555000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,Number,Gland_neo_number_cases_All_Ages,12
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Gland_neo_<2wks_wait_All_Ages,83.3333333333333000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,Number,Appointments_Colposcopy_All_Ages,4870
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,Attended_Colposcopy_All_Ages,71.1909650924025000000
26a,2019-20,R10,South West,RA7,University Hospitals Bristol NHS Foundation Trust,St Michael's Hospital,%,DNA_Colposcopy_All_Ages,6.2833675564681700000
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,Number,Total_referrals_All_Ages,812
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Clinical_Indication_All_Ages,2.4630541871921200000
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,Number,Mod_sev_dys_number_cases_All_Ages,177
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,13
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,Number,Gland_neo_number_cases_All_Ages,7
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,Number,Appointments_Colposcopy_All_Ages,1328
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,Attended_Colposcopy_All_Ages,74.2469879518072000000
26a,2019-20,R10,South West,RA9,Torbay and South Devon NHS Foundation Trust,Torbay Hospital,%,DNA_Colposcopy_All_Ages,6.3253012048192800000
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,Number,Total_referrals_All_Ages,1419
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Clinical_Indication_All_Ages,47.4982381959126000000
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,Number,Mod_sev_dys_number_cases_All_Ages,199
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,5
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,80.0000000000000000000
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,Number,Gland_neo_number_cases_All_Ages,7
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Gland_neo_<2wks_wait_All_Ages,85.7142857142857000000
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,Number,Appointments_Colposcopy_All_Ages,2281
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,Attended_Colposcopy_All_Ages,81.8062253397633000000
26a,2019-20,R10,South West,RBA,Taunton and Somerset NHS Foundation Trust,Musgrove Park Hospital,%,DNA_Colposcopy_All_Ages,6.6637439719421300000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Number,Total_referrals_All_Ages,41
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Clinical_Indication_All_Ages,12.1951219512195000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Number,Mod_sev_dys_number_cases_All_Ages,7
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Number,Gland_neo_number_cases_All_Ages,0
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Gland_neo_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Number,Appointments_Colposcopy_All_Ages,73
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,Attended_Colposcopy_All_Ages,54.7945205479452000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,%,DNA_Colposcopy_All_Ages,13.6986301369863000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Number,Total_referrals_All_Ages,362
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Clinical_Indication_All_Ages,18.7845303867403000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Number,Mod_sev_dys_number_cases_All_Ages,89
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Number,Appointments_Colposcopy_All_Ages,1017
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,Attended_Colposcopy_All_Ages,76.3028515240905000000
26a,2019-20,R10,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,%,DNA_Colposcopy_All_Ages,5.9980334316617500000
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,Number,Total_referrals_All_Ages,461
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,Clinical_Indication_All_Ages,8.6767895878525000000
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,Number,Mod_sev_dys_number_cases_All_Ages,94
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,91.4893617021277000000
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,3
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,Number,Gland_neo_number_cases_All_Ages,2
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,Number,Appointments_Colposcopy_All_Ages,1362
26a,2019-20,R10,South West,RBZ,Northern Devon Healthcare NHS Trust,North Devon District Hospital,%,Attended_Colposcopy_All_Ages,61.7474302496329000000
